profession_riskclass_id,percentage_adjustment,base_price,fixed_adjustment,profession_name,product_name,insurance_tax_percentage,riskclass_name,profession_id
4163,0,0,"4,69","Ontwikkelaar, producent en uitgever van multimediaproducten",Ongevallenverzekering,0,Ongevallen 1,f600e0d8-fe5d-4d8e-9302-598cd378f813
5981,0,"6,05",0,"Ontwikkelaar, producent en uitgever van multimediaproducten",Zakelijke spullen,21,Zakelijke spullen,f600e0d8-fe5d-4d8e-9302-598cd378f813
8650,0,0,"4,69",Solution Architect,Ongevallenverzekering,0,Ongevallen 1,f52d48c4-1ce1-4d77-947a-95cd67a319be
9031,0,5,0,Solution Architect,Zakenreisverzekering,0,Travel,f52d48c4-1ce1-4d77-947a-95cd67a319be
8794,0,0,29,Solution Architect,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,f52d48c4-1ce1-4d77-947a-95cd67a319be
9109,0,"6,05",0,Solution Architect,Zakelijke spullen,21,Zakelijke spullen,f52d48c4-1ce1-4d77-947a-95cd67a319be
8573,0,0,"7,5",Solution Architect,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,f52d48c4-1ce1-4d77-947a-95cd67a319be
8732,0,"31,74",0,Solution Architect,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f52d48c4-1ce1-4d77-947a-95cd67a319be
5940,0,"6,05",0,Gastspreker,Zakelijke spullen,21,Zakelijke spullen,f5206362-be54-405c-86e2-07e06c19c0b4
4109,0,0,"4,69",Gastspreker,Ongevallenverzekering,0,Ongevallen 1,f5206362-be54-405c-86e2-07e06c19c0b4
3485,0,0,"7,5",Gastspreker,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,f5206362-be54-405c-86e2-07e06c19c0b4
5472,0,5,0,Gastspreker,Zakenreisverzekering,0,Travel,f5206362-be54-405c-86e2-07e06c19c0b4
5197,-10,"31,74",0,Gastspreker,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",f5206362-be54-405c-86e2-07e06c19c0b4
100,0,0,"62,5",Installateur kabels en buizen,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 3b,f5186941-16b7-4934-bc32-84ad7f723769
4411,0,0,"6,25",Installateur kabels en buizen,Ongevallenverzekering,0,Ongevallen 2,f5186941-16b7-4934-bc32-84ad7f723769
4719,0,"31,74",0,Installateur kabels en buizen,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f5186941-16b7-4934-bc32-84ad7f723769
12,0,0,"22,5",Controller (geen accountantskantoor),Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),f4a8a77b-9915-441e-b68c-27570c8962f8
4128,0,0,"4,69",Controller (geen accountantskantoor),Ongevallenverzekering,0,Ongevallen 1,f4a8a77b-9915-441e-b68c-27570c8962f8
5495,0,5,0,Controller (geen accountantskantoor),Zakenreisverzekering,0,Travel,f4a8a77b-9915-441e-b68c-27570c8962f8
5955,0,"6,05",0,Controller (geen accountantskantoor),Zakelijke spullen,21,Zakelijke spullen,f4a8a77b-9915-441e-b68c-27570c8962f8
3443,0,0,"7,5",Controller (geen accountantskantoor),Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,f4a8a77b-9915-441e-b68c-27570c8962f8
4902,0,"31,74",0,Controller (geen accountantskantoor),Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f4a8a77b-9915-441e-b68c-27570c8962f8
8683,0,"31,74",0,Data Engineer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f48204e6-daae-4701-ba5f-c17744cd4adb
8601,0,0,"4,69",Data Engineer,Ongevallenverzekering,0,Ongevallen 1,f48204e6-daae-4701-ba5f-c17744cd4adb
8762,0,0,29,Data Engineer,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,f48204e6-daae-4701-ba5f-c17744cd4adb
8982,0,5,0,Data Engineer,Zakenreisverzekering,0,Travel,f48204e6-daae-4701-ba5f-c17744cd4adb
8524,0,0,"7,5",Data Engineer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,f48204e6-daae-4701-ba5f-c17744cd4adb
9060,0,"6,05",0,Data Engineer,Zakelijke spullen,21,Zakelijke spullen,f48204e6-daae-4701-ba5f-c17744cd4adb
3703,0,0,"7,5",Softwareconsultant,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,f42e1cce-98d9-49e3-9004-fadc5a45f68b
6035,0,"6,05",0,Softwareconsultant,Zakelijke spullen,21,Zakelijke spullen,f42e1cce-98d9-49e3-9004-fadc5a45f68b
5612,0,5,0,Softwareconsultant,Zakenreisverzekering,0,Travel,f42e1cce-98d9-49e3-9004-fadc5a45f68b
4228,0,0,"4,69",Softwareconsultant,Ongevallenverzekering,0,Ongevallen 1,f42e1cce-98d9-49e3-9004-fadc5a45f68b
5032,0,"31,74",0,Softwareconsultant,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f42e1cce-98d9-49e3-9004-fadc5a45f68b
3884,0,0,29,Softwareconsultant,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,f42e1cce-98d9-49e3-9004-fadc5a45f68b
5447,0,5,0,Webshophouder,Zakenreisverzekering,0,Travel,f34e45bd-dd2f-437c-821e-ac7a29af3f47
5227,20,"31,74",0,Webshophouder,Rechtsbijstandsverzekering,21,"Rechtsbijstand 1,2",f34e45bd-dd2f-437c-821e-ac7a29af3f47
10090,0,"16,53",0,Webshophouder,Cyberverzekering,21,Cyber - alle beroepen,f34e45bd-dd2f-437c-821e-ac7a29af3f47
4207,0,0,"4,69",Logistiek manager,Ongevallenverzekering,0,Ongevallen 1,f349df4b-ac23-4924-b584-fc8feb506c2a
6016,0,"6,05",0,Logistiek manager,Zakelijke spullen,21,Zakelijke spullen,f349df4b-ac23-4924-b584-fc8feb506c2a
5003,0,"31,74",0,Logistiek manager,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f349df4b-ac23-4924-b584-fc8feb506c2a
5587,0,5,0,Logistiek manager,Zakenreisverzekering,0,Travel,f349df4b-ac23-4924-b584-fc8feb506c2a
3587,0,0,"7,5",Logistiek manager,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,f349df4b-ac23-4924-b584-fc8feb506c2a
69,0,0,"22,5",Logistiek manager,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),f349df4b-ac23-4924-b584-fc8feb506c2a
3818,0,0,"7,5",Ingenieur op het gebied van akoestiek en bouwfysica,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,f29aec7b-45a0-4cdd-84e7-3d0d11155233
3978,0,0,"4,69",Ingenieur op het gebied van akoestiek en bouwfysica,Ongevallenverzekering,0,Ongevallen 1,f29aec7b-45a0-4cdd-84e7-3d0d11155233
5324,0,5,0,Ingenieur op het gebied van akoestiek en bouwfysica,Zakenreisverzekering,0,Travel,f29aec7b-45a0-4cdd-84e7-3d0d11155233
4722,0,"31,74",0,Ingenieur op het gebied van akoestiek en bouwfysica,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f29aec7b-45a0-4cdd-84e7-3d0d11155233
4618,0,0,"74,1",Ingenieur op het gebied van akoestiek en bouwfysica,Beroepsaansprakelijkheidsverzekering,21,TB3,f29aec7b-45a0-4cdd-84e7-3d0d11155233
5823,0,"6,05",0,Ingenieur op het gebied van akoestiek en bouwfysica,Zakelijke spullen,21,Zakelijke spullen,f29aec7b-45a0-4cdd-84e7-3d0d11155233
4305,0,0,"4,69",Geluidsman/geluidsvrouw,Ongevallenverzekering,0,Ongevallen 1,f26071a3-fc77-4617-b88d-9f3e4757f663
3488,0,0,"12,5",Geluidsman/geluidsvrouw,Bedrijfsaansprakelijkheidsverzekering,21,Media 2,f26071a3-fc77-4617-b88d-9f3e4757f663
5129,0,"31,74",0,Geluidsman/geluidsvrouw,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f26071a3-fc77-4617-b88d-9f3e4757f663
5712,0,5,0,Geluidsman/geluidsvrouw,Zakenreisverzekering,0,Travel,f26071a3-fc77-4617-b88d-9f3e4757f663
3634,0,0,"7,5",Opinieonderzoeker,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,f24d34d8-ed88-4723-966a-87851d238c58
4218,0,0,"4,69",Opinieonderzoeker,Ongevallenverzekering,0,Ongevallen 1,f24d34d8-ed88-4723-966a-87851d238c58
5020,0,"31,74",0,Opinieonderzoeker,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f24d34d8-ed88-4723-966a-87851d238c58
6025,0,"6,05",0,Opinieonderzoeker,Zakelijke spullen,21,Zakelijke spullen,f24d34d8-ed88-4723-966a-87851d238c58
74,0,0,"22,5",Opinieonderzoeker,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),f24d34d8-ed88-4723-966a-87851d238c58
10304,0,"16,53",0,Opinieonderzoeker,Cyberverzekering,21,Cyber - alle beroepen,f24d34d8-ed88-4723-966a-87851d238c58
5600,0,5,0,Opinieonderzoeker,Zakenreisverzekering,0,Travel,f24d34d8-ed88-4723-966a-87851d238c58
5754,0,0,"4,69",Schadebehandelaar,Ongevallenverzekering,0,Ongevallen 1,f159f835-7a99-4d01-8f85-6f0cce8efaee
5753,0,0,"7,5",Schadebehandelaar,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,f159f835-7a99-4d01-8f85-6f0cce8efaee
5755,0,"31,74",0,Schadebehandelaar,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f159f835-7a99-4d01-8f85-6f0cce8efaee
5756,0,5,0,Schadebehandelaar,Zakenreisverzekering,0,Travel,f159f835-7a99-4d01-8f85-6f0cce8efaee
8707,0,"31,74",0,Netwerk Engineer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f0954b81-5239-4799-9ae6-6958e4b782a9
8625,0,0,"4,69",Netwerk Engineer,Ongevallenverzekering,0,Ongevallen 1,f0954b81-5239-4799-9ae6-6958e4b782a9
8778,0,0,29,Netwerk Engineer,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,f0954b81-5239-4799-9ae6-6958e4b782a9
9006,0,5,0,Netwerk Engineer,Zakenreisverzekering,0,Travel,f0954b81-5239-4799-9ae6-6958e4b782a9
9084,0,"6,05",0,Netwerk Engineer,Zakelijke spullen,21,Zakelijke spullen,f0954b81-5239-4799-9ae6-6958e4b782a9
8548,0,0,"7,5",Netwerk Engineer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,f0954b81-5239-4799-9ae6-6958e4b782a9
5482,0,5,0,Architect,Zakenreisverzekering,0,Travel,f049fe81-21b8-4142-bd90-0db94fe681a9
4117,0,0,"4,69",Architect,Ongevallenverzekering,0,Ongevallen 1,f049fe81-21b8-4142-bd90-0db94fe681a9
4890,0,"31,74",0,Architect,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f049fe81-21b8-4142-bd90-0db94fe681a9
3367,0,0,"7,5",Architect,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,f049fe81-21b8-4142-bd90-0db94fe681a9
5947,0,"6,05",0,Architect,Zakelijke spullen,21,Zakelijke spullen,f049fe81-21b8-4142-bd90-0db94fe681a9
4612,0,0,"53,13",Architect,Beroepsaansprakelijkheidsverzekering,21,TB2,f049fe81-21b8-4142-bd90-0db94fe681a9
9051,0,"6,05",0,BI Specialist,Zakelijke spullen,21,Zakelijke spullen,f01b0c12-1545-402b-91cb-77d7e3fe2160
8758,0,0,29,BI Specialist,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,f01b0c12-1545-402b-91cb-77d7e3fe2160
8592,0,0,"4,69",BI Specialist,Ongevallenverzekering,0,Ongevallen 1,f01b0c12-1545-402b-91cb-77d7e3fe2160
8515,0,0,"7,5",BI Specialist,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,f01b0c12-1545-402b-91cb-77d7e3fe2160
8973,0,5,0,BI Specialist,Zakenreisverzekering,0,Travel,f01b0c12-1545-402b-91cb-77d7e3fe2160
8675,0,"31,74",0,BI Specialist,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,f01b0c12-1545-402b-91cb-77d7e3fe2160
4345,0,0,"6,25",Loodgieter (incl. max 15% dakwerkzaamheden),Ongevallenverzekering,0,Ongevallen 2,effa5e4b-a23a-4083-88d4-db8162b36fb6
4895,0,"31,74",0,Loodgieter (incl. max 15% dakwerkzaamheden),Rechtsbijstandsverzekering,21,Rechtsbijstand 1,effa5e4b-a23a-4083-88d4-db8162b36fb6
5631,0,5,0,Tolk,Zakenreisverzekering,0,Travel,efd1af28-a312-4631-b759-a21c4e970c4f
3728,0,0,"7,5",Tolk,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1b,efd1af28-a312-4631-b759-a21c4e970c4f
7,0,0,"22,5",Tolk,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),efd1af28-a312-4631-b759-a21c4e970c4f
5050,0,"31,74",0,Tolk,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,efd1af28-a312-4631-b759-a21c4e970c4f
6046,0,"6,05",0,Tolk,Zakelijke spullen,21,Zakelijke spullen,efd1af28-a312-4631-b759-a21c4e970c4f
4241,0,0,"4,69",Tolk,Ongevallenverzekering,0,Ongevallen 1,efd1af28-a312-4631-b759-a21c4e970c4f
4833,0,"31,74",0,Installateur/reparateur van telecom (rand)apparatuur,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ef43e24f-bbff-474d-8495-d71c33847065
5425,0,5,0,Installateur/reparateur van telecom (rand)apparatuur,Zakenreisverzekering,0,Travel,ef43e24f-bbff-474d-8495-d71c33847065
10341,0,0,"22,5",Myofasciale therapeut,Beroepsaansprakelijkheidsverzekering,21,GZ1,ef21cbed-6775-4c0a-881f-fc53e1566018
10340,0,"31,74",0,Myofasciale therapeut,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ef21cbed-6775-4c0a-881f-fc53e1566018
10338,0,5,0,Myofasciale therapeut,Zakenreisverzekering,0,Travel,ef21cbed-6775-4c0a-881f-fc53e1566018
9872,0,"16,53",0,Myofasciale therapeut,Cyberverzekering,21,Cyber - alle beroepen,ef21cbed-6775-4c0a-881f-fc53e1566018
10578,0,0,"23,95",Myofasciale therapeut,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 3Z1,ef21cbed-6775-4c0a-881f-fc53e1566018
10343,0,0,"4,69",Myofasciale therapeut,Ongevallenverzekering,0,Ongevallen 1,ef21cbed-6775-4c0a-881f-fc53e1566018
10344,0,"6,05",0,Myofasciale therapeut,Zakelijke spullen,21,Zakelijke spullen,ef21cbed-6775-4c0a-881f-fc53e1566018
4454,0,0,"7,81",Binnenvaartschipper,Ongevallenverzekering,0,Ongevallen 3,eecd03ff-f9f6-4fbe-b5fc-be29b7644f19
3407,0,0,"41,67",Binnenvaartschipper,Bedrijfsaansprakelijkheidsverzekering,21,Transport 4,eecd03ff-f9f6-4fbe-b5fc-be29b7644f19
4984,0,"31,74",0,Binnenvaartschipper,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,eecd03ff-f9f6-4fbe-b5fc-be29b7644f19
3697,0,0,"7,5",Sitecrew,Bedrijfsaansprakelijkheidsverzekering,21,Transport 1a,eea0edc1-e352-4630-ac32-f00481d1a3f6
4450,0,0,"7,81",Sitecrew,Ongevallenverzekering,0,Ongevallen 3,eea0edc1-e352-4630-ac32-f00481d1a3f6
5024,0,"31,74",0,Sitecrew,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,eea0edc1-e352-4630-ac32-f00481d1a3f6
6028,0,"6,05",0,Markt- en opinieonderzoeker,Zakelijke spullen,21,Zakelijke spullen,ee39b708-82ce-4158-8615-550517eb2ab5
75,0,0,"22,5",Markt- en opinieonderzoeker,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),ee39b708-82ce-4158-8615-550517eb2ab5
5023,0,"31,74",0,Markt- en opinieonderzoeker,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ee39b708-82ce-4158-8615-550517eb2ab5
5603,0,5,0,Markt- en opinieonderzoeker,Zakenreisverzekering,0,Travel,ee39b708-82ce-4158-8615-550517eb2ab5
4221,0,0,"4,69",Markt- en opinieonderzoeker,Ongevallenverzekering,0,Ongevallen 1,ee39b708-82ce-4158-8615-550517eb2ab5
3604,0,0,"7,5",Markt- en opinieonderzoeker,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,ee39b708-82ce-4158-8615-550517eb2ab5
5701,0,5,0,Barbier,Zakenreisverzekering,0,Travel,edfce0d5-f200-4001-aaaa-eada67c4f6dd
4296,0,0,"4,69",Barbier,Ongevallenverzekering,0,Ongevallen 1,edfce0d5-f200-4001-aaaa-eada67c4f6dd
5119,0,"31,74",0,Barbier,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,edfce0d5-f200-4001-aaaa-eada67c4f6dd
3384,0,0,"12,5",Barbier,Bedrijfsaansprakelijkheidsverzekering,21,Detailhandel 2,edfce0d5-f200-4001-aaaa-eada67c4f6dd
5597,0,5,0,Arbeidsbemiddelaar (werving&selectie),Zakenreisverzekering,0,Travel,eda83982-365c-41b0-85d4-d302f2ca07e6
4215,0,0,"4,69",Arbeidsbemiddelaar (werving&selectie),Ongevallenverzekering,0,Ongevallen 1,eda83982-365c-41b0-85d4-d302f2ca07e6
3364,0,0,"7,5",Arbeidsbemiddelaar (werving&selectie),Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,eda83982-365c-41b0-85d4-d302f2ca07e6
5017,0,"31,74",0,Arbeidsbemiddelaar (werving&selectie),Rechtsbijstandsverzekering,21,Rechtsbijstand 1,eda83982-365c-41b0-85d4-d302f2ca07e6
6024,0,"6,05",0,Arbeidsbemiddelaar (werving&selectie),Zakelijke spullen,21,Zakelijke spullen,eda83982-365c-41b0-85d4-d302f2ca07e6
9804,0,0,"22,5",Arbeidsbemiddelaar (werving&selectie),Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),eda83982-365c-41b0-85d4-d302f2ca07e6
3695,0,0,"7,5",Servicemonteur ICT,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,ed9755cb-60b5-43ff-a03f-48b13965bd26
4991,0,"31,74",0,Servicemonteur ICT,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ed9755cb-60b5-43ff-a03f-48b13965bd26
6009,0,"6,05",0,Servicemonteur ICT,Zakelijke spullen,21,Zakelijke spullen,ed9755cb-60b5-43ff-a03f-48b13965bd26
4199,0,0,"4,69",Servicemonteur ICT,Ongevallenverzekering,0,Ongevallen 1,ed9755cb-60b5-43ff-a03f-48b13965bd26
5579,0,5,0,Servicemonteur ICT,Zakenreisverzekering,0,Travel,ed9755cb-60b5-43ff-a03f-48b13965bd26
9889,0,"31,74",0,Apothekersassistent,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ed6c259b-4ce3-40ec-baaf-2622190c7dd8
10528,0,0,"8,63",Apothekersassistent,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 1Z1,ed6c259b-4ce3-40ec-baaf-2622190c7dd8
9891,0,0,"4,69",Apothekersassistent,Ongevallenverzekering,0,Ongevallen 1,ed6c259b-4ce3-40ec-baaf-2622190c7dd8
9892,0,"6,05",0,Apothekersassistent,Zakelijke spullen,21,Zakelijke spullen,ed6c259b-4ce3-40ec-baaf-2622190c7dd8
9886,0,5,0,Apothekersassistent,Zakenreisverzekering,0,Travel,ed6c259b-4ce3-40ec-baaf-2622190c7dd8
4239,0,0,"4,69",Contentcreator,Ongevallenverzekering,0,Ongevallen 1,ed1092b9-6212-453e-9bf7-8e9123ecc3e7
6044,0,"6,05",0,Contentcreator,Zakelijke spullen,21,Zakelijke spullen,ed1092b9-6212-453e-9bf7-8e9123ecc3e7
5048,0,"31,74",0,Contentcreator,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ed1092b9-6212-453e-9bf7-8e9123ecc3e7
5628,0,5,0,Contentcreator,Zakenreisverzekering,0,Travel,ed1092b9-6212-453e-9bf7-8e9123ecc3e7
3442,0,0,"7,5",Contentcreator,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,ed1092b9-6212-453e-9bf7-8e9123ecc3e7
5181,-10,"31,74",0,Allround medewerker,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",eceaab70-c99f-4be3-ba70-e91705b4853a
10193,0,"16,53",0,Allround medewerker,Cyberverzekering,21,Cyber - alle beroepen,eceaab70-c99f-4be3-ba70-e91705b4853a
4373,0,0,"6,25",Allround medewerker,Ongevallenverzekering,0,Ongevallen 2,eceaab70-c99f-4be3-ba70-e91705b4853a
5617,0,5,0,Managementconsultant (het adviseren en begeleiden van organisaties bij verandering),Zakenreisverzekering,0,Travel,ec748259-06f1-4fc1-81ca-1fe9962dcfb2
3598,0,0,"7,5",Managementconsultant (het adviseren en begeleiden van organisaties bij verandering),Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,ec748259-06f1-4fc1-81ca-1fe9962dcfb2
90,0,0,"22,5",Managementconsultant (het adviseren en begeleiden van organisaties bij verandering),Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),ec748259-06f1-4fc1-81ca-1fe9962dcfb2
5038,0,"31,74",0,Managementconsultant (het adviseren en begeleiden van organisaties bij verandering),Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ec748259-06f1-4fc1-81ca-1fe9962dcfb2
6039,0,"6,05",0,Managementconsultant (het adviseren en begeleiden van organisaties bij verandering),Zakelijke spullen,21,Zakelijke spullen,ec748259-06f1-4fc1-81ca-1fe9962dcfb2
4232,0,0,"4,69",Managementconsultant (het adviseren en begeleiden van organisaties bij verandering),Ongevallenverzekering,0,Ongevallen 1,ec748259-06f1-4fc1-81ca-1fe9962dcfb2
5644,0,5,0,Musicus,Zakenreisverzekering,0,Travel,ec4cca4a-38ae-4d90-9457-f6d229d7f97e
4252,0,0,"4,69",Musicus,Ongevallenverzekering,0,Ongevallen 1,ec4cca4a-38ae-4d90-9457-f6d229d7f97e
5062,0,"31,74",0,Musicus,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ec4cca4a-38ae-4d90-9457-f6d229d7f97e
3619,0,0,"7,5",Musicus,Bedrijfsaansprakelijkheidsverzekering,21,Leisure 1,ec4cca4a-38ae-4d90-9457-f6d229d7f97e
4379,0,0,"6,25",Beeldhouwer,Ongevallenverzekering,0,Ongevallen 2,eb89c0e0-5ee0-4892-ae61-4c3e9a3247db
5531,0,5,0,Beeldhouwer,Zakenreisverzekering,0,Travel,eb89c0e0-5ee0-4892-ae61-4c3e9a3247db
3391,0,0,"7,5",Beeldhouwer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,eb89c0e0-5ee0-4892-ae61-4c3e9a3247db
5978,0,"6,05",0,Beeldhouwer,Zakelijke spullen,21,Zakelijke spullen,eb89c0e0-5ee0-4892-ae61-4c3e9a3247db
4938,0,"31,74",0,Beeldhouwer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,eb89c0e0-5ee0-4892-ae61-4c3e9a3247db
8997,0,5,0,Informatiemanager,Zakenreisverzekering,0,Travel,eb715a95-ce5b-4d80-bfa2-702179cd161a
9075,0,"6,05",0,Informatiemanager,Zakelijke spullen,21,Zakelijke spullen,eb715a95-ce5b-4d80-bfa2-702179cd161a
8539,0,0,"7,5",Informatiemanager,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,eb715a95-ce5b-4d80-bfa2-702179cd161a
8698,0,"31,74",0,Informatiemanager,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,eb715a95-ce5b-4d80-bfa2-702179cd161a
9133,0,0,"22,5",Informatiemanager,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),eb715a95-ce5b-4d80-bfa2-702179cd161a
8616,0,0,"4,69",Informatiemanager,Ongevallenverzekering,0,Ongevallen 1,eb715a95-ce5b-4d80-bfa2-702179cd161a
5690,0,5,0,Productiemedewerker,Zakenreisverzekering,0,Travel,eb5df568-37d6-43e2-8aa2-104b18e7ffa2
4396,0,0,"6,25",Productiemedewerker,Ongevallenverzekering,0,Ongevallen 2,eb5df568-37d6-43e2-8aa2-104b18e7ffa2
5201,-10,"31,74",0,Productiemedewerker,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",eb5df568-37d6-43e2-8aa2-104b18e7ffa2
3661,0,0,"12,5",Productiemedewerker,Bedrijfsaansprakelijkheidsverzekering,21,Overig 1,eb5df568-37d6-43e2-8aa2-104b18e7ffa2
9881,0,"16,53",0,Tuinarchitect,Cyberverzekering,21,Cyber - alle beroepen,ea8b39e9-4115-446f-b553-f5d95ec20d0f
5290,0,5,0,Tuinarchitect,Zakenreisverzekering,0,Travel,ea8b39e9-4115-446f-b553-f5d95ec20d0f
4595,0,0,"44,8",Tuinarchitect,Beroepsaansprakelijkheidsverzekering,21,TB1,ea8b39e9-4115-446f-b553-f5d95ec20d0f
4686,0,"31,74",0,Tuinarchitect,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,ea8b39e9-4115-446f-b553-f5d95ec20d0f
3731,0,0,"7,5",Tuinarchitect,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,ea8b39e9-4115-446f-b553-f5d95ec20d0f
5799,0,"6,05",0,Tuinarchitect,Zakelijke spullen,21,Zakelijke spullen,ea8b39e9-4115-446f-b553-f5d95ec20d0f
8797,0,0,29,Technisch applicatiebeheerder,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,e9bdf9e9-ecf6-4d87-a8e4-0050ca5048a1
9112,0,"6,05",0,Technisch applicatiebeheerder,Zakelijke spullen,21,Zakelijke spullen,e9bdf9e9-ecf6-4d87-a8e4-0050ca5048a1
9034,0,5,0,Technisch applicatiebeheerder,Zakenreisverzekering,0,Travel,e9bdf9e9-ecf6-4d87-a8e4-0050ca5048a1
8653,0,0,"4,69",Technisch applicatiebeheerder,Ongevallenverzekering,0,Ongevallen 1,e9bdf9e9-ecf6-4d87-a8e4-0050ca5048a1
8735,0,"31,74",0,Technisch applicatiebeheerder,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,e9bdf9e9-ecf6-4d87-a8e4-0050ca5048a1
8576,0,0,"7,5",Technisch applicatiebeheerder,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,e9bdf9e9-ecf6-4d87-a8e4-0050ca5048a1
5639,0,5,0,Straatverkoper,Zakenreisverzekering,0,Travel,e9a303c6-d133-4083-b9c8-8f83f11d49da
4247,0,0,"4,69",Straatverkoper,Ongevallenverzekering,0,Ongevallen 1,e9a303c6-d133-4083-b9c8-8f83f11d49da
5214,20,"31,74",0,Straatverkoper,Rechtsbijstandsverzekering,21,"Rechtsbijstand 1,2",e9a303c6-d133-4083-b9c8-8f83f11d49da
3709,0,0,"12,5",Straatverkoper,Bedrijfsaansprakelijkheidsverzekering,21,Detailhandel 2,e9a303c6-d133-4083-b9c8-8f83f11d49da
3791,0,0,"7,5",Re-integratie therapeut,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,e94b9f25-67a2-47f7-bfab-b7375929d10e
3968,0,0,"4,69",Re-integratie therapeut,Ongevallenverzekering,0,Ongevallen 1,e94b9f25-67a2-47f7-bfab-b7375929d10e
4706,0,"31,74",0,Re-integratie therapeut,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,e94b9f25-67a2-47f7-bfab-b7375929d10e
5814,0,"6,05",0,Re-integratie therapeut,Zakelijke spullen,21,Zakelijke spullen,e94b9f25-67a2-47f7-bfab-b7375929d10e
4573,0,0,"22,5",Re-integratie therapeut,Beroepsaansprakelijkheidsverzekering,21,GZ1,e94b9f25-67a2-47f7-bfab-b7375929d10e
